u,v,weight
HOXD13,SMAD1,1.0
HOXD13,SMAD5,1.0
HOXD4,MEIS1,1.0
HOXD4,PBX1,1.0
HOXD4,RNPS1,1.0
HOXD4,RXRG,1.0
HOXD4,SNAI1,1.0
HOXD4,TIGD4,1.0
HOXD4,XRCC6,1.0
HOXD4,ZBTB32,1.0
HOXD4,ZMYND11,1.0
HOXD4,ZSCAN18,1.0
HOXD9,MEIS1,1.0
HOXD9,PBX1,1.0
HOXD9,PKNOX1,1.0
HP,ITGAM,1.0
HP,ITGB2,1.0
HP,LGALS3,1.0
HP,LGALS8,1.0
HP,RBBP6,1.0
HP,SLX4,1.0
HP1BP3,SUMO2,1.0
HPCA,MAP3K10,1.0
HPCA,NAIP,1.0
HPCA,NMT1,1.0
HPCAL1,IKBKG,1.0
HPCAL1,MRPL17,1.0
HPCAL1,PDHB,1.0
HPCAL1,RPLP0,1.0
HPCAL1,SLC34A1,1.0
HPCAL1,TGFBR1,1.0
HPCAL1,UBE2D3,1.0
HPCAL4,NECAB2,1.0
HPCAL4,S100A3,1.0
HPCAL4,TSC22D3,1.0
HPD,PRKCI,1.0
HPGD,OGFOD1,1.0
HPRT1,HUS1,1.0
HPRT1,IKBKE,1.0
HPRT1,MCC,1.0
HPRT1,PRKAB1,1.0
HPRT1,PRTFDC1,1.0
HPRT1,TNFRSF14,1.0
HPRT1,TRAF6,1.0
HPRT1,UBC,1.0
HPRT1,VHL,1.0
HPRT1,WDYHV1,1.0
HPS1,HPS4,1.0
HPS4,RAC1,1.0
HPS5,HPS6,1.0
HPS5,ITGA3,1.0
HPS6,KIAA0020,1.0
HPS6,MARK4,1.0
HPS6,MNAT1,1.0
HPX,LGALS3,1.0
HPX,LGALS8,1.0
HR,RARA,1.0
HR,RARB,1.0
HR,TBL1X,1.0
HR,THRA,1.0
HR,TRIM27,1.0
HR,VDR,1.0
HRAS,IKZF3,1.0
HRAS,INSR,1.0
HRAS,IRAK1,1.0
HRAS,IRAK2,1.0
HRAS,ITSN1,1.0
HRAS,LGALS1,1.0
HRAS,MAP2K1,1.0
HRAS,MAP3K7,1.0
HRAS,MAPK8,1.0
HRAS,MLLT4,1.0
HRAS,NF1,1.0
HRAS,PDE6D,1.0
HRAS,PDGFB,1.0
HRAS,PIK3CA,1.0
HRAS,PIK3CD,1.0
HRAS,PIK3CG,1.0
HRAS,PIK3R1,1.0
HRAS,PLCE1,1.0
HRAS,RABAC1,1.0
HRAS,RAF1,1.0
HRAS,RALA,1.0
HRAS,RALGDS,1.0
HRAS,RAP1GDS1,1.0
HRAS,RAPGEF1,1.0
HRAS,RASA1,1.0
HRAS,RASGRF1,1.0
HRAS,RASGRP4,1.0
HRAS,RASIP1,1.0
HRAS,RASSF1,1.0
HRAS,RASSF2,1.0
HRAS,RASSF5,1.0
HRAS,RGL1,1.0
HRAS,RGL2,1.0
HRAS,RGL4,1.0
HRAS,RHEB,1.0
HRAS,RHOD,1.0
HRAS,RIN1,1.0
HRAS,RLF,1.0
HRAS,SHOC2,1.0
HRAS,SNRPE,1.0
HRAS,SOS1,1.0
HRAS,SOS2,1.0
HRAS,SRC,1.0
HRAS,TIAM1,1.0
HRAS,TLR2,1.0
HRAS,TRAF6,1.0
HRAS,TTC1,1.0
HRAS,VAV1,1.0
HRAS,ZHX2,1.0
HRC,TRDN,1.0
HRG,PLG,1.0
HRG,THBS1,1.0
HRH1,IL6,1.0
HRK,MCL1,1.0
HRNR,KHDRBS2,1.0
HRNR,PINX1,1.0
HRNR,RAD51C,1.0
HRNR,YWHAZ,1.0
HRSP12,KPNA6,1.0
HRSP12,NPLOC4,1.0
HRSP12,NSFL1C,1.0
HRSP12,NUBP1,1.0
HRSP12,PROSC,1.0
HRSP12,PTRH1,1.0
HRSP12,RAD23B,1.0
HRSP12,TRAF6,1.0
HRSP12,TRAPPC3,1.0
HRSP12,TRIB3,1.0
HRSP12,UBC,1.0
HRSP12,UBE4B,1.0
HS6ST1,PIH1D1,1.0
HS6ST1,TLX3,1.0
HSBP1,HSF1,1.0
HSBP1,HSPA4,1.0
HSBP1,KIFC3,1.0
HSBP1,MRPL44,1.0
HSBP1,RB1CC1,1.0
HSBP1,RNASEH2B,1.0
HSBP1L1,NR2F6,1.0
HSCB,ISCA1,1.0
HSCB,ISCU,1.0
HSCB,KYNU,1.0
HSCB,NFS1,1.0
HSCB,NME2,1.0
HSCB,SDHAF2,1.0
HSD11B2,KAT2A,1.0
HSD11B2,KAT2B,1.0
HSD17B10,RAPGEF4,1.0
HSD17B10,RG9MTD1,1.0
HSD17B10,SEC24C,1.0
HSD17B10,SLC25A3,1.0
HSD17B10,SUMF1,1.0
HSD17B11,PTP4A3,1.0
HSD17B12,PPIP5K1,1.0
HSD17B12,UBC,1.0
HSD17B13,RABGGTB,1.0
HSD17B14,MTERFD1,1.0
HSD17B14,NUDT18,1.0
HSD17B14,PSMA1,1.0
HSD17B14,WDYHV1,1.0
HSD17B3,MLH1,1.0
HSD17B4,HTATIP2,1.0
HSD17B4,MAD2L1,1.0
HSD17B4,NDRG1,1.0
HSD17B4,OXSM,1.0
HSD17B4,PLEK,1.0
HSD17B4,RELB,1.0
HSD17B4,SLC27A2,1.0
HSD17B4,UBA5,1.0
HSD17B4,UBC,1.0
HSD17B7,IDH3G,1.0
HSD17B7,ME1,1.0
HSD17B7,MSMO1,1.0
HSD17B7,NSDHL,1.0
HSD17B7,NSF,1.0
HSD17B7,OGFOD1,1.0
HSD17B7,PCSK9,1.0
HSD17B7,PCYT1A,1.0
HSD17B7,PDHA1,1.0
HSD17B7,PPID,1.0
HSD17B7,PSMA3,1.0
HSD17B7,PSMC4,1.0
HSD17B7,PSMD6,1.0
HSD17B7,PYCRL,1.0
HSD17B7,RDH14,1.0
HSD17B7,RRM2,1.0
HSD17B7,STIP1,1.0
HSD17B7,TCP1,1.0
HSD17B7,TMEM165,1.0
HSD3B2,LIPE,1.0
HSD3B2,PTBP1,1.0
HSD3B7,PLSCR1,1.0
HSDL1,PITPNA,1.0
HSDL2,IKBKE,1.0
HSF1,HSF2,1.0
HSF1,HSP90AA1,1.0
HSF1,HSPA1B,1.0
HSF1,HSPA4,1.0
HSF1,HSPA8,1.0
HSF1,MAPK1,1.0
HSF1,MAPK3,1.0
HSF1,MAPK8,1.0
HSF1,MAPK9,1.0
HSF1,MAPKAPK2,1.0
HSF1,MTA1,1.0
HSF1,NCOA6,1.0
HSF1,PPID,1.0
HSF1,PRKDC,1.0
HSF1,PTGES3,1.0
HSF1,RALBP1,1.0
HSF1,REPS1,1.0
HSF1,SIRT1,1.0
HSF1,SMARCA4,1.0
HSF1,STAT1,1.0
HSF1,STRAP,1.0
HSF1,STUB1,1.0
HSF1,SUB1,1.0
HSF1,SUMO1,1.0
HSF1,SUMO3,1.0
HSF1,SYMPK,1.0
HSF1,TAF1,1.0
HSF1,TAF7,1.0
HSF1,TBP,1.0
HSF1,XRCC5,1.0
HSF1,XRCC6,1.0
HSF1,YWHAE,1.0
HSF2,HSF2BP,1.0
HSF2,NCAPG,1.0
HSF2,NUP62,1.0
HSF2,SUMO2,1.0
HSF2,SUMO3,1.0
HSF2,UBE2I,1.0
HSF4,MAPK1,1.0
HSF4,MAPK14,1.0
HSF4,MAPK3,1.0
HSF4,SLC27A5,1.0
HSF4,SMARCA4,1.0
HSFX1,RBFOX1,1.0
HSH2D,TNK2,1.0
HSP90AA1,HSP90AB1,1.0
HSP90AA1,HSPA1B,1.0
HSP90AA1,HSPA4,1.0
HSP90AA1,HSPA8,1.0
HSP90AA1,HSPD1,1.0
HSP90AA1,IKBKB,1.0
HSP90AA1,IKBKE,1.0
HSP90AA1,IKBKG,1.0
HSP90AA1,INMT,1.0
HSP90AA1,IP6K2,1.0
HSP90AA1,IRAK1,1.0
HSP90AA1,IRF3,1.0
HSP90AA1,IRS4,1.0
HSP90AA1,ITGB1BP2,1.0
HSP90AA1,JAK2,1.0
HSP90AA1,JUN,1.0
HSP90AA1,KCNH2,1.0
HSP90AA1,LCK,1.0
HSP90AA1,LSM1,1.0
HSP90AA1,MAP3K1,1.0
HSP90AA1,MAP3K14,1.0
HSP90AA1,MAP3K3,1.0
HSP90AA1,MAP3K7,1.0
HSP90AA1,MAP3K8,1.0
HSP90AA1,MAPK1,1.0
HSP90AA1,MARS,1.0
HSP90AA1,MCF2,1.0
HSP90AA1,MGMT,1.0
HSP90AA1,MMP2,1.0
HSP90AA1,MST1R,1.0
HSP90AA1,MYC,1.0
HSP90AA1,MYOD1,1.0
HSP90AA1,NDRG1,1.0
HSP90AA1,NFKB1,1.0
HSP90AA1,NFKB2,1.0
HSP90AA1,NFKBIB,1.0
HSP90AA1,NFKBIE,1.0
HSP90AA1,NLRP3,1.0
HSP90AA1,NOD1,1.0
HSP90AA1,NOS3,1.0
HSP90AA1,NPAS2,1.0
HSP90AA1,NR3C1,1.0
HSP90AA1,NR3C2,1.0
HSP90AA1,PAK1,1.0
HSP90AA1,PDPK1,1.0
HSP90AA1,PGR,1.0
HSP90AA1,PI4K2A,1.0
HSP90AA1,PI4K2B,1.0
HSP90AA1,PIM1,1.0
HSP90AA1,PPARA,1.0
HSP90AA1,PPP2R2B,1.0
HSP90AA1,PPP5C,1.0
HSP90AA1,PRKCZ,1.0
HSP90AA1,PRMT5,1.0
HSP90AA1,PTGES3,1.0
HSP90AA1,QARS,1.0
HSP90AA1,RAD17,1.0
HSP90AA1,RAF1,1.0
HSP90AA1,RALBP1,1.0
HSP90AA1,RELA,1.0
HSP90AA1,RIPK1,1.0
HSP90AA1,RIPK2,1.0
HSP90AA1,RIPK3,1.0
HSP90AA1,RPS15A,1.0
HSP90AA1,RPS3,1.0
HSP90AA1,RPS3A,1.0
HSP90AA1,RPS6,1.0
HSP90AA1,RUNX1T1,1.0
HSP90AA1,SGTA,1.0
HSP90AA1,SIM1,1.0
HSP90AA1,SIN3A,1.0
HSP90AA1,SMYD2,1.0
HSP90AA1,SMYD3,1.0
HSP90AA1,SOD1,1.0
HSP90AA1,SP1,1.0
HSP90AA1,SRC,1.0
HSP90AA1,STARD13,1.0
HSP90AA1,STAT3,1.0
HSP90AA1,STIP1,1.0
HSP90AA1,STK11,1.0
HSP90AA1,STUB1,1.0
HSP90AA1,SUGT1,1.0
HSP90AA1,TAB1,1.0
HSP90AA1,TAB2,1.0
HSP90AA1,TBK1,1.0
HSP90AA1,TDP2,1.0
HSP90AA1,TERT,1.0
HSP90AA1,TGFBR1,1.0
HSP90AA1,TGFBR2,1.0
HSP90AA1,TJP1,1.0
HSP90AA1,TNFRSF1A,1.0
HSP90AA1,TOMM70A,1.0
HSP90AA1,TP53,1.0
HSP90AA1,TRADD,1.0
HSP90AA1,TRAF1,1.0
HSP90AA1,TRAF2,1.0
HSP90AA1,TRAF3IP1,1.0
HSP90AA1,TSSK6,1.0
HSP90AA1,TTC4,1.0
HSP90AA1,TTI2,1.0
HSP90AA1,TUBA1A,1.0
HSP90AA1,U2AF2,1.0
HSP90AA1,UBC,1.0
HSP90AA1,UBE2N,1.0
HSP90AA1,VCP,1.0
HSP90AA1,VEGFA,1.0
HSP90AA1,WASL,1.0
HSP90AA1,XRCC5,1.0
HSP90AA1,YWHAE,1.0
HSP90AA1,YWHAZ,1.0
HSP90AA1,ZAP70,1.0
HSP90AA1,ZNF512B,1.0
HSP90AB1,HSP90B1,1.0
HSP90AB1,HSPA1B,1.0
HSP90AB1,HSPH1,1.0
HSP90AB1,IARS2,1.0
HSP90AB1,IKBKB,1.0
HSP90AB1,IKBKE,1.0
HSP90AB1,IKBKG,1.0
HSP90AB1,JAK2,1.0
HSP90AB1,KHDRBS2,1.0
HSP90AB1,LDHA,1.0
HSP90AB1,MAP3K1,1.0
HSP90AB1,MAP3K14,1.0
HSP90AB1,MAP3K3,1.0
HSP90AB1,MAP3K7,1.0
HSP90AB1,MAP3K8,1.0
HSP90AB1,MAPK6,1.0
HSP90AB1,MDH1,1.0
HSP90AB1,MEPCE,1.0
HSP90AB1,MGMT,1.0
HSP90AB1,MKNK1,1.0
HSP90AB1,MTHFD1,1.0
HSP90AB1,MYH9,1.0
HSP90AB1,NANS,1.0
HSP90AB1,NETO1,1.0
HSP90AB1,NFKB1,1.0
HSP90AB1,NFKB2,1.0
HSP90AB1,NFKBIB,1.0
HSP90AB1,NFKBIE,1.0
HSP90AB1,NOS3,1.0
HSP90AB1,NR2C2,1.0
HSP90AB1,NUMA1,1.0
HSP90AB1,PGK1,1.0
HSP90AB1,PHB,1.0
HSP90AB1,PKM2,1.0
HSP90AB1,PPARG,1.0
HSP90AB1,PPID,1.0
HSP90AB1,PPP5C,1.0
HSP90AB1,PRKCE,1.0
HSP90AB1,PRKDC,1.0
HSP90AB1,PSAT1,1.0
HSP90AB1,PSMB5,1.0
HSP90AB1,PSMD1,1.0
HSP90AB1,RAF1,1.0
HSP90AB1,RBM19,1.0
HSP90AB1,RELA,1.0
HSP90AB1,RIPK1,1.0
HSP90AB1,RIPK3,1.0
HSP90AB1,RPAP3,1.0
HSP90AB1,RPL5,1.0
HSP90AB1,RPL7,1.0
HSP90AB1,RPLP0,1.0
HSP90AB1,RPS3A,1.0
HSP90AB1,RPS4X,1.0
HSP90AB1,RPS6,1.0
HSP90AB1,RPSA,1.0
HSP90AB1,SKP1,1.0
HSP90AB1,SLC34A1,1.0
HSP90AB1,SPTAN1,1.0
HSP90AB1,STARD13,1.0
HSP90AB1,STAT1,1.0
HSP90AB1,STAT3,1.0
HSP90AB1,STIP1,1.0
HSP90AB1,STUB1,1.0
HSP90AB1,SUMO1,1.0
HSP90AB1,SUMO2,1.0
HSP90AB1,TAB1,1.0
HSP90AB1,TAF10,1.0
HSP90AB1,TARS,1.0
HSP90AB1,TBK1,1.0
HSP90AB1,TCP1,1.0
HSP90AB1,TP53,1.0
HSP90AB1,TPM3,1.0
HSP90AB1,TRADD,1.0
HSP90AB1,TRAF2,1.0
HSP90AB1,TRAF3IP1,1.0
HSP90AB1,TSSK6,1.0
HSP90AB1,TTC4,1.0
HSP90AB1,UBA1,1.0
HSP90AB1,UBC,1.0
HSP90AB1,WASL,1.0
HSP90AB1,XPO1,1.0
HSP90AB1,YWHAB,1.0
HSP90AB1,YWHAE,1.0
HSP90AB1,YWHAZ,1.0
HSP90B1,HSPA4,1.0
HSP90B1,HSPA9,1.0
HSP90B1,HSPD1,1.0
HSP90B1,IDH3A,1.0
HSP90B1,IPO4,1.0
HSP90B1,IPO5,1.0
HSP90B1,ITPR3,1.0
HSP90B1,LRP1,1.0
HSP90B1,MAPK13,1.0
HSP90B1,MAPK6,1.0
HSP90B1,MDM2,1.0
HSP90B1,MRPS2,1.0
HSP90B1,MRPS9,1.0
HSP90B1,MSH2,1.0
HSP90B1,MTTP,1.0
HSP90B1,NR4A1,1.0
HSP90B1,OLA1,1.0
HSP90B1,PGAM2,1.0
HSP90B1,POLR1B,1.0
HSP90B1,POLR2B,1.0
HSP90B1,PPP3CA,1.0
HSP90B1,PPP5C,1.0
HSP90B1,PSMC2,1.0
HSP90B1,PSMC4,1.0
HSP90B1,PSMC5,1.0
HSP90B1,PSMD13,1.0
HSP90B1,PUS7,1.0
HSP90B1,RAD51,1.0
HSP90B1,RAD52,1.0
HSP90B1,RAE1,1.0
HSP90B1,RNF185,1.0
HSP90B1,RPA1,1.0
HSP90B1,RUVBL2,1.0
HSP90B1,RXRB,1.0
HSP90B1,SGTA,1.0
HSP90B1,SMARCA4,1.0
HSP90B1,SMARCC1,1.0
HSP90B1,SMARCC2,1.0
HSP90B1,SOD2,1.0
HSP90B1,STIP1,1.0
HSP90B1,STK24,1.0
HSP90B1,SUGT1,1.0
HSP90B1,TERF1,1.0
HSP90B1,TERF2,1.0
HSP90B1,TG,1.0
HSP90B1,TLR1,1.0
HSP90B1,TLR2,1.0
HSP90B1,TLR4,1.0
HSP90B1,TNFRSF1B,1.0
HSP90B1,TPI1,1.0
HSP90B1,TTC4,1.0
HSP90B1,UBA5,1.0
HSP90B1,UBC,1.0
HSP90B1,VWF,1.0
HSPA12A,MEGF10,1.0
HSPA12A,NRCAM,1.0
HSPA13,UBQLN1,1.0
HSPA13,UBQLN2,1.0
HSPA13,UBQLN4,1.0
HSPA14,STIP1,1.0
HSPA1B,HSPBP1,1.0
HSPA1B,HSPD1,1.0
HSPA1B,IKBKB,1.0
HSPA1B,IKBKG,1.0
HSPA1B,IL7R,1.0
HSPA1B,KDM1A,1.0
HSPA1B,KRT7,1.0
HSPA1B,MAP3K5,1.0
HSPA1B,MAX,1.0
HSPA1B,MME,1.0
HSPA1B,MSR1,1.0
HSPA1B,MTOR,1.0
HSPA1B,MYSM1,1.0
HSPA1B,NFKB1,1.0
HSPA1B,NLRP12,1.0
HSPA1B,NOD1,1.0
HSPA1B,NQO1,1.0
HSPA1B,NR3C1,1.0
HSPA1B,PACSIN1,1.0
HSPA1B,PACSIN2,1.0
HSPA1B,PACSIN3,1.0
HSPA1B,PARK2,1.0
HSPA1B,PAX8,1.0
HSPA1B,PEX5,1.0
HSPA1B,PGAM5,1.0
HSPA1B,PLG,1.0
HSPA1B,PPP1R15A,1.0
HSPA1B,PPP2R2B,1.0
HSPA1B,PRR5,1.0
HSPA1B,PSTPIP1,1.0
HSPA1B,RAD23A,1.0
HSPA1B,RAPGEF2,1.0
HSPA1B,RBX1,1.0
HSPA1B,REL,1.0
HSPA1B,RELA,1.0
HSPA1B,RHOA,1.0
HSPA1B,RICTOR,1.0
HSPA1B,SLC5A1,1.0
HSPA1B,SNCA,1.0
HSPA1B,SNCB,1.0
HSPA1B,SOX9,1.0
HSPA1B,SRRM2,1.0
HSPA1B,SSTR3,1.0
HSPA1B,ST13,1.0
HSPA1B,STIP1,1.0
HSPA1B,STUB1,1.0
HSPA1B,SUMO2,1.0
HSPA1B,TP53,1.0
HSPA1B,TRAF3IP1,1.0
HSPA1B,TRIM24,1.0
HSPA1B,TSC2,1.0
HSPA1B,UBC,1.0
HSPA1B,YWHAB,1.0
HSPA1B,YWHAG,1.0
HSPA1B,YWHAQ,1.0
HSPA1B,YWHAZ,1.0
HSPA1B,ZBTB33,1.0
HSPA1L,HSPBP1,1.0
HSPA1L,IKBKB,1.0
HSPA1L,IKBKG,1.0
HSPA1L,IL7R,1.0
HSPA1L,MAP3K1,1.0
HSPA1L,MAP3K14,1.0
HSPA1L,MAP3K3,1.0
HSPA1L,MAP3K7,1.0
HSPA1L,MAP3K8,1.0
HSPA1L,NFKB1,1.0
HSPA1L,NFKB2,1.0
HSPA1L,NFKBIA,1.0
HSPA1L,NFKBIB,1.0
HSPA1L,NFKBIE,1.0
HSPA1L,OLR1,1.0
HSPA1L,REL,1.0
HSPA1L,RELA,1.0
HSPA1L,RELB,1.0
HSPA1L,RIPK1,1.0
HSPA1L,RIPK2,1.0
HSPA1L,RIPK3,1.0
HSPA1L,RUVBL1,1.0
HSPA1L,RUVBL2,1.0
HSPA1L,TAB1,1.0
HSPA1L,TANK,1.0
HSPA1L,TNFRSF1A,1.0
HSPA1L,TNFRSF1B,1.0
HSPA1L,TP53,1.0
HSPA1L,TRADD,1.0
HSPA1L,TRAF1,1.0
HSPA1L,TRAF2,1.0
HSPA1L,TRAF3IP1,1.0
HSPA1L,TRAF6,1.0
HSPA1L,UBC,1.0
HSPA1L,YWHAZ,1.0
HSPA2,HSPBP1,1.0
HSPA2,MAP3K3,1.0
HSPA2,MDFI,1.0
HSPA2,MEOX2,1.0
HSPA2,MEPCE,1.0
HSPA2,PARP1,1.0
HSPA2,PARP2,1.0
HSPA2,PLSCR1,1.0
HSPA2,RFWD2,1.0
HSPA2,RIPK2,1.0
HSPA2,SCHIP1,1.0
HSPA2,TAB2,1.0
HSPA2,UBC,1.0
HSPA4,HSPBP1,1.0
HSPA4,IRAK1,1.0
HSPA4,IRS4,1.0
HSPA4,ISG15,1.0
HSPA4,KAT6A,1.0
HSPA4,KPNA6,1.0
HSPA4,KRT18,1.0
HSPA4,LIMK1,1.0
HSPA4,MAP3K3,1.0
HSPA4,MAPT,1.0
HSPA4,MARK4,1.0
HSPA4,MED10,1.0
HSPA4,MED6,1.0
HSPA4,MEN1,1.0
HSPA4,MORF4L1,1.0
HSPA4,MORF4L2,1.0
HSPA4,NCOR1,1.0
HSPA4,NFKB1,1.0
HSPA4,NFKBIA,1.0
HSPA4,NOS1,1.0
HSPA4,NQO1,1.0
HSPA4,NR3C2,1.0
HSPA4,OLR1,1.0
HSPA4,PARK2,1.0
HSPA4,PARK7,1.0
HSPA4,PCGF1,1.0
HSPA4,PGAM2,1.0
HSPA4,PHLDA1,1.0
HSPA4,PPP1R10,1.0
HSPA4,PPP5C,1.0
HSPA4,PRKCB,1.0
HSPA4,PRSS23,1.0
HSPA4,RAF1,1.0
HSPA4,RCOR1,1.0
HSPA4,REL,1.0
HSPA4,RELA,1.0
HSPA4,RPS3,1.0
HSPA4,SEC61B,1.0
HSPA4,SELS,1.0
HSPA4,SERP1,1.0
HSPA4,SGTA,1.0
HSPA4,SOD1,1.0
HSPA4,STIP1,1.0
HSPA4,STUB1,1.0
HSPA4,SUGT1,1.0
HSPA4,SUV420H2,1.0
HSPA4,TAB1,1.0
HSPA4,TCERG1,1.0
HSPA4,TELO2,1.0
HSPA4,TERF1,1.0
HSPA4,TERF2,1.0
HSPA4,TGFBR1,1.0
HSPA4,THRA,1.0
HSPA4,THRB,1.0
HSPA4,TIMM44,1.0
HSPA4,TOX4,1.0
HSPA4,TP53,1.0
HSPA4,TPI1,1.0
HSPA4,TRAF2,1.0
HSPA4,TRAF6,1.0
HSPA4,TSSK6,1.0
HSPA4,TTC1,1.0
HSPA4,TTI1,1.0
HSPA4,TTI2,1.0
HSPA4,UBC,1.0
HSPA4,VCP,1.0
HSPA4,VEGFA,1.0
HSPA4,WDR82,1.0
HSPA4,YWHAZ,1.0
HSPA4,ZMYM2,1.0
HSPA4L,KRT8,1.0
HSPA4L,MCC,1.0
HSPA4L,PHLDA1,1.0
HSPA4L,PRKAB1,1.0
HSPA4L,TAB1,1.0
HSPA4L,TCEAL1,1.0
HSPA4L,TERF2,1.0
HSPA4L,TIMP2,1.0
HSPA4L,TRAF6,1.0
HSPA4L,TUSC2,1.0
HSPA4L,USF2,1.0
HSPA5,HSPBP1,1.0
HSPA5,HTR3A,1.0
HSPA5,IKBKB,1.0
HSPA5,IKBKG,1.0
HSPA5,IL7R,1.0
HSPA5,KRT18,1.0
HSPA5,KRT8,1.0
HSPA5,LCT,1.0
HSPA5,LDLR,1.0
HSPA5,MAP3K1,1.0
HSPA5,MAP3K14,1.0
HSPA5,MAP3K3,1.0
HSPA5,MAP3K7,1.0
HSPA5,MAP3K8,1.0
HSPA5,MAPK13,1.0
HSPA5,MEPCE,1.0
HSPA5,MTNR1A,1.0
HSPA5,MTNR1B,1.0
HSPA5,NDRG1,1.0
HSPA5,NFKB1,1.0
HSPA5,NFKB2,1.0
HSPA5,NFKBIA,1.0
HSPA5,NFKBIB,1.0
HSPA5,NFKBIE,1.0
HSPA5,PAWR,1.0
HSPA5,PCSK7,1.0
HSPA5,POLR3H,1.0
HSPA5,PPIB,1.0
HSPA5,PPP2R2B,1.0
HSPA5,PRNP,1.0
HSPA5,PSMD1,1.0
HSPA5,PSME3,1.0
HSPA5,PXN,1.0
HSPA5,RAF1,1.0
HSPA5,REL,1.0
HSPA5,RELA,1.0
HSPA5,RELB,1.0
HSPA5,RIPK1,1.0
HSPA5,RIPK3,1.0
HSPA5,RUVBL2,1.0
HSPA5,SEC63,1.0
HSPA5,SH3BP4,1.0
HSPA5,SIL1,1.0
HSPA5,SREBF2,1.0
HSPA5,STMN1,1.0
HSPA5,SUMO4,1.0
HSPA5,SVIL,1.0
HSPA5,TAB1,1.0
HSPA5,TAB2,1.0
HSPA5,TADA2A,1.0
HSPA5,TANK,1.0
HSPA5,TBK1,1.0
HSPA5,TCERG1,1.0
HSPA5,TG,1.0
HSPA5,TMEM132A,1.0
HSPA5,TMEM62,1.0
HSPA5,TNFRSF1A,1.0
HSPA5,TNFRSF1B,1.0
HSPA5,TP53,1.0
HSPA5,TRAF2,1.0
HSPA5,TRAF6,1.0
HSPA5,TSHR,1.0
HSPA5,UBC,1.0
HSPA5,UBQLN4,1.0
HSPA5,VWF,1.0
HSPA5,YWHAB,1.0
HSPA5,YWHAZ,1.0
HSPA6,IKBKG,1.0
HSPA6,IL7R,1.0
HSPA6,MAP3K1,1.0
HSPA6,MAP3K14,1.0
HSPA6,MAP3K3,1.0
HSPA6,MEPCE,1.0
HSPA6,NFKB1,1.0
HSPA6,NFKB2,1.0
HSPA6,PGLYRP1,1.0
HSPA6,REL,1.0
HSPA6,RELB,1.0
HSPA6,RFWD2,1.0
HSPA6,RIPK2,1.0
HSPA6,RPAP3,1.0
HSPA6,STUB1,1.0
HSPA6,TAB1,1.0
HSPA6,TNFRSF1A,1.0
HSPA6,TNFRSF1B,1.0
HSPA6,TRAF3IP1,1.0
HSPA6,UBC,1.0
HSPA8,HSPBP1,1.0
HSPA8,HSPH1,1.0
HSPA8,IKBKB,1.0
HSPA8,IKBKE,1.0
HSPA8,IKBKG,1.0
HSPA8,IL16,1.0
HSPA8,IL7R,1.0
HSPA8,IRAK1,1.0
HSPA8,JAK2,1.0
HSPA8,JUN,1.0
HSPA8,KCNH2,1.0
HSPA8,LIMK1,1.0
HSPA8,MAD2L1,1.0
HSPA8,MAP3K1,1.0
HSPA8,MAP3K14,1.0
HSPA8,MAP3K3,1.0
HSPA8,MAP3K7,1.0
HSPA8,MAP3K8,1.0
HSPA8,MAPT,1.0
HSPA8,MDM2,1.0
HSPA8,MEN1,1.0
HSPA8,MST1R,1.0
HSPA8,NDUFAF1,1.0
HSPA8,NFKB1,1.0
HSPA8,NFKB2,1.0
HSPA8,NFKBIA,1.0
HSPA8,NFKBIB,1.0
HSPA8,NFKBIE,1.0
HSPA8,NLRP12,1.0
HSPA8,OGFOD1,1.0
HSPA8,PACSIN1,1.0
HSPA8,PACSIN2,1.0
HSPA8,PACSIN3,1.0
HSPA8,PARK2,1.0
HSPA8,PCBD1,1.0
HSPA8,PHC1,1.0
HSPA8,PIGU,1.0
HSPA8,POLR3D,1.0
HSPA8,PPID,1.0
HSPA8,PPP1CA,1.0
HSPA8,PPP1R12B,1.0
HSPA8,PPP1R15A,1.0
HSPA8,PPP2R2B,1.0
HSPA8,PSMA2,1.0
HSPA8,PXMP2,1.0
HSPA8,PXN,1.0
HSPA8,RAF1,1.0
HSPA8,RALYL,1.0
HSPA8,RB1,1.0
HSPA8,RBX1,1.0
HSPA8,REL,1.0
HSPA8,RELA,1.0
HSPA8,RELB,1.0
HSPA8,RFWD2,1.0
HSPA8,RGS2,1.0
HSPA8,RIPK1,1.0
HSPA8,RIPK2,1.0
HSPA8,RIPK3,1.0
HSPA8,RPAP1,1.0
HSPA8,RUVBL1,1.0
HSPA8,SEC61B,1.0
HSPA8,SERP1,1.0
HSPA8,SF3A2,1.0
HSPA8,SOD1,1.0
HSPA8,SP1,1.0
HSPA8,SPTLC2,1.0
HSPA8,SQSTM1,1.0
HSPA8,STMN1,1.0
HSPA8,STUB1,1.0
HSPA8,SUMO2,1.0
HSPA8,TAB1,1.0
HSPA8,TAB2,1.0
HSPA8,TADA3,1.0
HSPA8,TANK,1.0
HSPA8,TBK1,1.0
HSPA8,TCERG1,1.0
HSPA8,TCP1,1.0
HSPA8,TM4SF1,1.0
HSPA8,TNFRSF1A,1.0
HSPA8,TNFRSF1B,1.0
HSPA8,TP53,1.0
HSPA8,TRADD,1.0
HSPA8,TRAF1,1.0
HSPA8,TRAF2,1.0
HSPA8,TRAF3IP1,1.0
HSPA8,TRAF6,1.0
HSPA8,TSC2,1.0
HSPA8,TSSK6,1.0
