u,v,weight
PIP5K1A,INPP5B,1.0
PIP5K1A,PIK3R5,1.0
PIP5K1A,PLCE1,1.0
PIP5K1A,PLCZ1,1.0
PIP5K1A,PIP4P2,1.0
PIP5K1A,PLCH1,1.0
PIP5K1A,PIP4K2C,1.0
PIP5K1A,PIP4K2A,1.0
PIP5K1A,PLCH2,1.0
PIP5K1A,PIP4P1,1.0
PIP5K1A,PLCD4,1.0
PIP5K1A,PLCD1,1.0
PIP5K1A,PLCD3,1.0
PIP5K1A,PIP4K2B,1.0
AP4B1,OCRL,1.0
AP4B1,SNX5,1.0
AP4B1,SNX2,1.0
AP4B1,TXNDC5,1.0
AP4B1,SNX9,1.0
AP4B1,AP1G1,1.0
AP4B1,AP1S3,1.0
AP4B1,TGOLN2,1.0
AP4B1,ARRB1,1.0
AP4B1,YIPF6,1.0
AP4B1,TPD52,1.0
AP4B1,TPD52L1,1.0
AP4B1,AP1S2,1.0
AP4B1,FTL,1.0
AP4B1,FTH1,1.0
AP4B1,DNAJC6,1.0
AP4B1,BLOC1S6,1.0
AP4B1,SH3D19,1.0
AP4B1,BLOC1S4,1.0
AP4B1,DTNBP1,1.0
AP4B1,PUM1,1.0
AP4B1,BLOC1S3,1.0
AP4B1,CLINT1,1.0
AP4B1,AP4S1,1.0
AP4B1,AP3S2,1.0
AP4B1,AP4M1,1.0
AP4B1,AP5M1,1.0
AP4B1,AP5Z1,1.0
AP4B1,AP3M2,1.0
AP4B1,AP5B1,1.0
AP4B1,AP5S1,1.0
OCRL,DNM1,1.0
OCRL,SNX5,1.0
OCRL,SNX2,1.0
OCRL,TXNDC5,1.0
OCRL,SNX9,1.0
OCRL,AP1G1,1.0
OCRL,AP1S3,1.0
OCRL,TGOLN2,1.0
OCRL,ARRB1,1.0
OCRL,YIPF6,1.0
OCRL,TPD52,1.0
OCRL,TPD52L1,1.0
OCRL,AP1S2,1.0
OCRL,FTL,1.0
OCRL,FTH1,1.0
OCRL,ARRB2,1.0
OCRL,LDLRAP1,1.0
OCRL,CFTR,1.0
OCRL,DVL2,1.0
OCRL,WASL,1.0
OCRL,SYT1,1.0
OCRL,ARPC1A,1.0
OCRL,PACSIN2,1.0
OCRL,LRP2,1.0
OCRL,STAM2,1.0
OCRL,WNT5A,1.0
OCRL,SCARB2,1.0
OCRL,SH3GL1,1.0
OCRL,FNBP1L,1.0
OCRL,RPS27A,1.0
OCRL,CD3D,1.0
OCRL,TACR1,1.0
OCRL,UBB,1.0
OCRL,ADRB2,1.0
OCRL,IL7R,1.0
OCRL,DAB2,1.0
OCRL,BIN1,1.0
OCRL,SNX18,1.0
OCRL,SH3GL3,1.0
OCRL,EPN2,1.0
OCRL,SYT9,1.0
OCRL,HGS,1.0
OCRL,HIP1,1.0
OCRL,SYNJ2,1.0
OCRL,AMPH,1.0
OCRL,REPS2,1.0
OCRL,AVPR2,1.0
OCRL,SYT2,1.0
OCRL,SYT11,1.0
OCRL,DNAJC6,1.0
OCRL,SLC2A8,1.0
OCRL,SLC18A3,1.0
OCRL,CTTN,1.0
OCRL,STAM,1.0
OCRL,KIAA0319,1.0
OCRL,AVP,1.0
OCRL,SYT8,1.0
OCRL,GAPVD1,1.0
OCRL,SH3KBP1,1.0
OCRL,STON1,1.0
OCRL,TF,1.0
OCRL,AGFG1,1.0
OCRL,UBA52,1.0
OCRL,ARPC4,1.0
OCRL,EPS15L1,1.0
OCRL,CHRM2,1.0
OCRL,SNAP91,1.0
OCRL,EPN1,1.0
OCRL,SYNJ1,1.0
OCRL,FNBP1,1.0
OCRL,AGTR1,1.0
OCRL,CD3G,1.0
OCRL,FZD4,1.0
OCRL,PACSIN3,1.0
OCRL,UBC,1.0
OCRL,STON2,1.0
OCRL,LDLR,1.0
OCRL,PACSIN1,1.0
OCRL,INPP4A,1.0
OCRL,ITPKA,1.0
OCRL,ITPKC,1.0
OCRL,PIP5K1B,1.0
OCRL,ITPK1,1.0
OCRL,MINPP1,1.0
OCRL,IPMK,1.0
OCRL,PIP5KL1,1.0
OCRL,SACM1L,1.0
OCRL,INPP1,1.0
OCRL,TPTE2,1.0
OCRL,ITPKB,1.0
OCRL,INPP4B,1.0
OCRL,PIP5K1C,1.0
OCRL,BLOC1S6,1.0
OCRL,SH3D19,1.0
OCRL,BLOC1S4,1.0
OCRL,DTNBP1,1.0
OCRL,PUM1,1.0
OCRL,BLOC1S3,1.0
OCRL,CLINT1,1.0
OCRL,APPL1,1.0
OCRL,PHETA2,1.0
OCRL,PHETA1,1.0
OCRL,INPP5E,1.0
OCRL,INPP5B,1.0
OCRL,PLEKHJ1,1.0
ARFGEF2,ARL1,1.0
ARFGEF2,FLNA,1.0
ARFGEF2,CCT6B,1.0
DNM1,SNX9,1.0
DNM1,AP1G1,1.0
DNM1,AP1S3,1.0
DNM1,TGOLN2,1.0
DNM1,ARRB1,1.0
DNM1,AP1S2,1.0
DNM1,MAPK1,1.0
DNM1,EPHB2,1.0
DNM1,NOTCH1,1.0
DNM1,NME1,1.0
DNM1,ARRB2,1.0
DNM1,GJA1,1.0
DNM1,LDLRAP1,1.0
DNM1,CFTR,1.0
DNM1,DVL2,1.0
DNM1,WASL,1.0
DNM1,SYT1,1.0
DNM1,ARPC1A,1.0
DNM1,PACSIN2,1.0
DNM1,LRP2,1.0
DNM1,STAM2,1.0
DNM1,WNT5A,1.0
DNM1,SCARB2,1.0
DNM1,SH3GL1,1.0
DNM1,FNBP1L,1.0
DNM1,RPS27A,1.0
DNM1,CD3D,1.0
DNM1,TACR1,1.0
DNM1,UBB,1.0
DNM1,ADRB2,1.0
DNM1,IL7R,1.0
DNM1,DAB2,1.0
DNM1,BIN1,1.0
DNM1,SNX18,1.0
DNM1,SH3GL3,1.0
DNM1,EPN2,1.0
DNM1,SYT9,1.0
DNM1,HGS,1.0
DNM1,HIP1,1.0
DNM1,SYNJ2,1.0
DNM1,AMPH,1.0
DNM1,REPS2,1.0
DNM1,AVPR2,1.0
DNM1,SYT2,1.0
DNM1,SYT11,1.0
DNM1,DNAJC6,1.0
DNM1,SLC2A8,1.0
DNM1,SLC18A3,1.0
DNM1,CTTN,1.0
DNM1,STAM,1.0
DNM1,KIAA0319,1.0
DNM1,AVP,1.0
DNM1,SYT8,1.0
DNM1,GAPVD1,1.0
DNM1,SH3KBP1,1.0
DNM1,STON1,1.0
DNM1,TF,1.0
DNM1,AGFG1,1.0
DNM1,UBA52,1.0
DNM1,ARPC4,1.0
DNM1,EPS15L1,1.0
DNM1,CHRM2,1.0
DNM1,SNAP91,1.0
DNM1,EPN1,1.0
DNM1,SYNJ1,1.0
DNM1,FNBP1,1.0
DNM1,AGTR1,1.0
DNM1,CD3G,1.0
DNM1,FZD4,1.0
DNM1,PACSIN3,1.0
DNM1,UBC,1.0
DNM1,STON2,1.0
DNM1,LDLR,1.0
DNM1,PACSIN1,1.0
DNM1,EFNB1,1.0
DNM1,EFNB3,1.0
DNM1,EFNB2,1.0
DNM1,NGF,1.0
DNM1,NTRK1,1.0
DNM1,PPP3CB,1.0
DNM1,PPP3CA,1.0
DNM1,PPP3CC,1.0
DNM1,TLR4,1.0
DNM1,FGR,1.0
DNM1,CCL11,1.0
DNM1,F2,1.0
DNM1,EPHB3,1.0
DNM1,EPHB4,1.0
DNM1,AGT,1.0
DNM1,EDN1,1.0
DNM1,CXCL12,1.0
DNM1,EPHB1,1.0
DNM1,EPHB6,1.0
DNM1,CCL4,1.0
DNM1,GABRA4,1.0
DNM1,GABRA6,1.0
DNM1,GABRA5,1.0
DNM1,GABRA3,1.0
DNM1,GABRA1,1.0
DNM1,GABRA2,1.0
DNM1,HCK,1.0
DNM1,RAF1,1.0
DNM1,JAG1,1.0
DNM1,LY96,1.0
DNM1,MAP2K1,1.0
DNM1,CD14,1.0
DNM1,DLL1,1.0
DNM1,MYO6,1.0
DNM1,CXCR4,1.0
DNM1,F2R,1.0
DNM1,TBXA2R,1.0
DNM1,CXCR1,1.0
DNM1,CXCL8,1.0
DNM1,CXCR2,1.0
DNM1,MTG1,1.0
DNM1,CXCL10,1.0
DNM1,CXCR3,1.0
DNM1,MAP2K2,1.0
DNM1,FIS1,1.0
DNM1,ARR3,1.0
DNM1,GIPC1,1.0
DNM1,RGS19,1.0
SNX5,SNX2,1.0
SNX5,TXNDC5,1.0
SNX5,SNX9,1.0
SNX5,AP1G1,1.0
SNX5,AP1S3,1.0
SNX5,TGOLN2,1.0
SNX5,ARRB1,1.0
SNX5,YIPF6,1.0
SNX5,TPD52,1.0
SNX5,TPD52L1,1.0
SNX5,AP1S2,1.0
SNX5,FTL,1.0
SNX5,FTH1,1.0
SNX5,DNAJC6,1.0
SNX5,BLOC1S6,1.0
SNX5,SH3D19,1.0
SNX5,BLOC1S4,1.0
SNX5,DTNBP1,1.0
SNX5,PUM1,1.0
SNX5,BLOC1S3,1.0
SNX5,CLINT1,1.0
SNX5,VPS35,1.0
SNX5,VPS26B,1.0
SNX5,VPS26A,1.0
SNX5,VPS29,1.0
SNX5,SNX1,1.0
SNX5,SNX6,1.0
SNX5,TBC1D5,1.0
SNX2,TXNDC5,1.0
SNX2,SNX9,1.0
SNX2,AP1G1,1.0
SNX2,AP1S3,1.0
SNX2,TGOLN2,1.0
SNX2,ARRB1,1.0
SNX2,YIPF6,1.0
SNX2,TPD52,1.0
SNX2,TPD52L1,1.0
SNX2,AP1S2,1.0
SNX2,FTL,1.0
SNX2,FTH1,1.0
SNX2,DNAJC6,1.0
SNX2,BLOC1S6,1.0
SNX2,SH3D19,1.0
SNX2,BLOC1S4,1.0
SNX2,DTNBP1,1.0
SNX2,PUM1,1.0
SNX2,BLOC1S3,1.0
SNX2,CLINT1,1.0
SNX2,F2R,1.0
SNX2,VPS35,1.0
SNX2,VPS26B,1.0
SNX2,VPS26A,1.0
SNX2,VPS29,1.0
SNX2,SNX1,1.0
SNX2,SNX6,1.0
SNX2,TBC1D5,1.0
TXNDC5,SNX9,1.0
TXNDC5,AP1G1,1.0
TXNDC5,AP1S3,1.0
TXNDC5,TGOLN2,1.0
TXNDC5,ARRB1,1.0
TXNDC5,YIPF6,1.0
TXNDC5,TPD52,1.0
TXNDC5,TPD52L1,1.0
TXNDC5,AP1S2,1.0
TXNDC5,FUCA2,1.0
TXNDC5,GRN,1.0
TXNDC5,UNC13D,1.0
TXNDC5,MAPK1,1.0
TXNDC5,ARSA,1.0
TXNDC5,CTSG,1.0
TXNDC5,PYGB,1.0
TXNDC5,GLA,1.0
TXNDC5,MPO,1.0
TXNDC5,AZU1,1.0
TXNDC5,PRTN3,1.0
TXNDC5,TTR,1.0
TXNDC5,C3,1.0
TXNDC5,PYCARD,1.0
TXNDC5,ACLY,1.0
TXNDC5,GGH,1.0
TXNDC5,SDCBP,1.0
TXNDC5,LYZ,1.0
TXNDC5,HEXB,1.0
TXNDC5,FAF2,1.0
TXNDC5,BPI,1.0
TXNDC5,AGA,1.0
TXNDC5,ARSB,1.0
TXNDC5,GALNS,1.0
TXNDC5,SERPINB3,1.0
TXNDC5,FABP5,1.0
TXNDC5,RNASE3,1.0
TXNDC5,GUSB,1.0
TXNDC5,PA2G4,1.0
TXNDC5,RNASE2,1.0
TXNDC5,GLB1,1.0
TXNDC5,TOLLIP,1.0
TXNDC5,PRDX6,1.0
TXNDC5,IMPDH1,1.0
TXNDC5,PTGES2,1.0
TXNDC5,ANXA2,1.0
TXNDC5,C6orf120,1.0
TXNDC5,VAT1,1.0
TXNDC5,ARG1,1.0
TXNDC5,GM2A,1.0
TXNDC5,VCP,1.0
TXNDC5,CYB5R3,1.0
TXNDC5,MNDA,1.0
TXNDC5,S100A7,1.0
TXNDC5,HRNR,1.0
TXNDC5,CREG1,1.0
TXNDC5,DPP7,1.0
TXNDC5,CTSA,1.0
TXNDC5,CAP1,1.0
TXNDC5,FUCA1,1.0
TXNDC5,PADI2,1.0
TXNDC5,FTL,1.0
TXNDC5,NHLRC3,1.0
TXNDC5,CPPED1,1.0
TXNDC5,PRKCD,1.0
TXNDC5,ADA2,1.0
TXNDC5,GCA,1.0
TXNDC5,ORM2,1.0
TXNDC5,MAN2B1,1.0
TXNDC5,PLAC8,1.0
TXNDC5,NAPRT,1.0
TXNDC5,RNASET2,1.0
TXNDC5,IST1,1.0
TXNDC5,ARHGAP45,1.0
TXNDC5,NPC2,1.0
TXNDC5,ELANE,1.0
TXNDC5,DNAJC3,1.0
TXNDC5,HEBP2,1.0
TXNDC5,FRK,1.0
TXNDC5,DNAJC6,1.0
TXNDC5,BLOC1S6,1.0
TXNDC5,BLOC1S4,1.0
TXNDC5,DTNBP1,1.0
TXNDC5,BLOC1S3,1.0
TXNDC5,PRDX4,1.0
ALPP,ALPG,1.0
ALPP,ALPI,1.0
ALPP,PTS,1.0
ALPP,TPK1,1.0
ALPP,NTPCR,1.0
ALPP,GCH1,1.0
SNX9,AP1G1,1.0
SNX9,AP1S3,1.0
SNX9,TGOLN2,1.0
SNX9,ARRB1,1.0
SNX9,YIPF6,1.0
SNX9,TPD52,1.0
SNX9,TPD52L1,1.0
SNX9,AP1S2,1.0
SNX9,FTL,1.0
SNX9,FTH1,1.0
SNX9,ARRB2,1.0
SNX9,LDLRAP1,1.0
SNX9,CFTR,1.0
SNX9,DVL2,1.0
SNX9,WASL,1.0
SNX9,SYT1,1.0
SNX9,ARPC1A,1.0
SNX9,PACSIN2,1.0
SNX9,LRP2,1.0
SNX9,STAM2,1.0
SNX9,WNT5A,1.0
SNX9,SCARB2,1.0
SNX9,SH3GL1,1.0
SNX9,FNBP1L,1.0
SNX9,RPS27A,1.0
SNX9,CD3D,1.0
SNX9,TACR1,1.0
SNX9,UBB,1.0
SNX9,ADRB2,1.0
SNX9,IL7R,1.0
SNX9,DAB2,1.0
SNX9,BIN1,1.0
SNX9,SNX18,1.0
SNX9,SH3GL3,1.0
SNX9,EPN2,1.0
SNX9,SYT9,1.0
SNX9,HGS,1.0
SNX9,HIP1,1.0
SNX9,SYNJ2,1.0
SNX9,AMPH,1.0
SNX9,REPS2,1.0
SNX9,AVPR2,1.0
SNX9,SYT2,1.0
SNX9,SYT11,1.0
SNX9,DNAJC6,1.0
SNX9,SLC2A8,1.0
SNX9,SLC18A3,1.0
SNX9,CTTN,1.0
SNX9,STAM,1.0
SNX9,KIAA0319,1.0
SNX9,AVP,1.0
SNX9,SYT8,1.0
SNX9,GAPVD1,1.0
SNX9,SH3KBP1,1.0
SNX9,STON1,1.0
SNX9,TF,1.0
SNX9,AGFG1,1.0
SNX9,UBA52,1.0
SNX9,ARPC4,1.0
SNX9,EPS15L1,1.0
SNX9,CHRM2,1.0
SNX9,SNAP91,1.0
SNX9,EPN1,1.0
SNX9,SYNJ1,1.0
SNX9,FNBP1,1.0
SNX9,AGTR1,1.0
SNX9,CD3G,1.0
SNX9,FZD4,1.0
SNX9,PACSIN3,1.0
SNX9,UBC,1.0
SNX9,STON2,1.0
SNX9,LDLR,1.0
SNX9,PACSIN1,1.0
SNX9,BLOC1S6,1.0
SNX9,SH3D19,1.0
SNX9,BLOC1S4,1.0
SNX9,DTNBP1,1.0
SNX9,PUM1,1.0
SNX9,BLOC1S3,1.0
SNX9,CLINT1,1.0
SNX9,ADAM15,1.0
SNX9,FCHSD1,1.0
AP1G1,AP1S3,1.0
AP1G1,TGOLN2,1.0
AP1G1,ARRB1,1.0
AP1G1,YIPF6,1.0
AP1G1,TPD52,1.0
AP1G1,TPD52L1,1.0
AP1G1,AP1S2,1.0
AP1G1,FTL,1.0
AP1G1,FTH1,1.0
AP1G1,PRKAB1,1.0
AP1G1,DNAJC6,1.0
AP1G1,BLOC1S6,1.0
AP1G1,SH3D19,1.0
AP1G1,BLOC1S4,1.0
AP1G1,DTNBP1,1.0
AP1G1,PUM1,1.0
AP1G1,BLOC1S3,1.0
AP1G1,CLINT1,1.0
AP1G1,AP4S1,1.0
AP1G1,AP3S2,1.0
AP1G1,AP4M1,1.0
AP1G1,SYNRG,1.0
AP1G1,CLVS2,1.0
AP1G1,CLVS1,1.0
AP1S3,TGOLN2,1.0
AP1S3,ARRB1,1.0
AP1S3,YIPF6,1.0
AP1S3,TPD52,1.0
AP1S3,TPD52L1,1.0
AP1S3,AP1S2,1.0
AP1S3,FTL,1.0
AP1S3,FTH1,1.0
AP1S3,DNAJC6,1.0
AP1S3,BLOC1S6,1.0
AP1S3,SH3D19,1.0
AP1S3,BLOC1S4,1.0
AP1S3,DTNBP1,1.0
AP1S3,PUM1,1.0
AP1S3,BLOC1S3,1.0
AP1S3,CLINT1,1.0
AP1S3,CLVS2,1.0
AP1S3,CLVS1,1.0
TGOLN2,ARRB1,1.0
TGOLN2,YIPF6,1.0
TGOLN2,TPD52,1.0
TGOLN2,TPD52L1,1.0
TGOLN2,AP1S2,1.0
TGOLN2,FUCA2,1.0
TGOLN2,C3,1.0
TGOLN2,FTL,1.0
TGOLN2,DNAJC3,1.0
TGOLN2,C4A,1.0
TGOLN2,FTH1,1.0
TGOLN2,QSOX1,1.0
TGOLN2,CST3,1.0
TGOLN2,CDH2,1.0
TGOLN2,ARRB2,1.0
TGOLN2,LDLRAP1,1.0
TGOLN2,CFTR,1.0
TGOLN2,DVL2,1.0
TGOLN2,WASL,1.0
TGOLN2,APOE,1.0
TGOLN2,SYT1,1.0
TGOLN2,ARPC1A,1.0
TGOLN2,PACSIN2,1.0
TGOLN2,LRP2,1.0
TGOLN2,STAM2,1.0
TGOLN2,WNT5A,1.0
TGOLN2,SCARB2,1.0
TGOLN2,SH3GL1,1.0
TGOLN2,FNBP1L,1.0
TGOLN2,RPS27A,1.0
TGOLN2,CD3D,1.0
TGOLN2,TACR1,1.0
TGOLN2,UBB,1.0
TGOLN2,ADRB2,1.0
TGOLN2,IL7R,1.0
TGOLN2,DAB2,1.0
TGOLN2,BIN1,1.0
TGOLN2,SNX18,1.0
TGOLN2,SH3GL3,1.0
TGOLN2,EPN2,1.0
TGOLN2,SYT9,1.0
TGOLN2,HGS,1.0
TGOLN2,HIP1,1.0
TGOLN2,UBQLN2,1.0
TGOLN2,SYNJ2,1.0
TGOLN2,AMPH,1.0
TGOLN2,REPS2,1.0
TGOLN2,AVPR2,1.0
TGOLN2,SYT2,1.0
TGOLN2,SYT11,1.0
TGOLN2,DNAJC6,1.0
TGOLN2,SLC2A8,1.0
TGOLN2,SLC18A3,1.0
TGOLN2,CTTN,1.0
TGOLN2,STAM,1.0
TGOLN2,KIAA0319,1.0
TGOLN2,AVP,1.0
TGOLN2,SYT8,1.0
TGOLN2,GAPVD1,1.0
TGOLN2,SH3KBP1,1.0
TGOLN2,STON1,1.0
TGOLN2,TF,1.0
TGOLN2,AGFG1,1.0
TGOLN2,UBA52,1.0
TGOLN2,ARPC4,1.0
TGOLN2,EPS15L1,1.0
TGOLN2,CHRM2,1.0
TGOLN2,SNAP91,1.0
TGOLN2,EPN1,1.0
TGOLN2,SYNJ1,1.0
TGOLN2,FNBP1,1.0
TGOLN2,AGTR1,1.0
TGOLN2,CD3G,1.0
TGOLN2,FZD4,1.0
TGOLN2,PACSIN3,1.0
TGOLN2,UBC,1.0
TGOLN2,STON2,1.0
TGOLN2,LDLR,1.0
TGOLN2,PACSIN1,1.0
TGOLN2,VPS54,1.0
TGOLN2,VPS51,1.0
TGOLN2,GCC2,1.0
TGOLN2,VPS53,1.0
TGOLN2,VPS52,1.0
TGOLN2,SYS1,1.0
TGOLN2,ARL1,1.0
TGOLN2,GCC1,1.0
TGOLN2,GOLGA4,1.0
TGOLN2,GOLGA1,1.0
TGOLN2,RGP1,1.0
TGOLN2,TMF1,1.0
TGOLN2,RIC1,1.0
TGOLN2,ARFRP1,1.0
TGOLN2,TMEM132A,1.0
TGOLN2,RCN1,1.0
TGOLN2,ANO8,1.0
TGOLN2,FSTL3,1.0
TGOLN2,SPP2,1.0
TGOLN2,BPIFB2,1.0
TGOLN2,SERPIND1,1.0
TGOLN2,LGALS1,1.0
TGOLN2,TIMP1,1.0
TGOLN2,SCG3,1.0
TGOLN2,LAMB1,1.0
TGOLN2,WFS1,1.0
TGOLN2,EVA1A,1.0
TGOLN2,IGFBP5,1.0
TGOLN2,PROC,1.0
TGOLN2,APOA1,1.0
TGOLN2,FGF23,1.0
TGOLN2,BMP4,1.0
TGOLN2,VGF,1.0
TGOLN2,BMP15,1.0
TGOLN2,HRC,1.0
TGOLN2,LAMC1,1.0
TGOLN2,SERPINA10,1.0
TGOLN2,APLP2,1.0
TGOLN2,CP,1.0
TGOLN2,MGAT4A,1.0
TGOLN2,KNG1,1.0
TGOLN2,VCAN,1.0
TGOLN2,STC2,1.0
TGOLN2,TNC,1.0
TGOLN2,MFGE8,1.0
TGOLN2,IGFBP4,1.0
TGOLN2,PRSS23,1.0
TGOLN2,FSTL1,1.0
TGOLN2,IGFBP7,1.0
TGOLN2,MELTF,1.0
TGOLN2,SHISA5,1.0
TGOLN2,PCSK9,1.0
TGOLN2,SCG2,1.0
TGOLN2,FGA,1.0
TGOLN2,SDC2,1.0
TGOLN2,AMBN,1.0
TGOLN2,APOL1,1.0
TGOLN2,FAM20C,1.0
TGOLN2,PENK,1.0
TGOLN2,FBN1,1.0
TGOLN2,CSF1,1.0
TGOLN2,P4HB,1.0
TGOLN2,GAS6,1.0
TGOLN2,FGG,1.0
TGOLN2,MEN1,1.0
TGOLN2,PNPLA2,1.0
TGOLN2,MIA3,1.0
TGOLN2,DMP1,1.0
TGOLN2,AMTN,1.0
TGOLN2,MBTPS1,1.0
TGOLN2,FN1,1.0
TGOLN2,ITIH2,1.0
TGOLN2,SERPINC1,1.0
TGOLN2,APOA2,1.0
TGOLN2,CHRDL1,1.0
TGOLN2,CHGB,1.0
TGOLN2,AMELX,1.0
TGOLN2,MSLN,1.0
TGOLN2,GOLM1,1.0
TGOLN2,GPC3,1.0
TGOLN2,SPP1,1.0
TGOLN2,AFP,1.0
TGOLN2,ENAM,1.0
TGOLN2,MATN3,1.0
TGOLN2,PDIA6,1.0
TGOLN2,NUCB1,1.0
TGOLN2,LTBP1,1.0
TGOLN2,NOTUM,1.0
TGOLN2,LAMB2,1.0
TGOLN2,AHSG,1.0
TGOLN2,CCN1,1.0
TGOLN2,MXRA8,1.0
TGOLN2,SPARCL1,1.0
TGOLN2,MEPE,1.0
TGOLN2,VWA1,1.0
TGOLN2,CALU,1.0
TGOLN2,APOA5,1.0
TGOLN2,PRKCSH,1.0
TGOLN2,FAM20A,1.0
TGOLN2,BLOC1S6,1.0
TGOLN2,SH3D19,1.0
TGOLN2,BLOC1S4,1.0
TGOLN2,DTNBP1,1.0
TGOLN2,PUM1,1.0
TGOLN2,BLOC1S3,1.0
TGOLN2,CLINT1,1.0
ARRB1,YIPF6,1.0
ARRB1,TPD52,1.0
ARRB1,TPD52L1,1.0
ARRB1,AP1S2,1.0
ARRB1,MAPK1,1.0
ARRB1,FTL,1.0
ARRB1,RHO,1.0
ARRB1,VCL,1.0
ARRB1,FTH1,1.0
ARRB1,NOTCH1,1.0
ARRB1,BCL2L11,1.0
ARRB1,GLI1,1.0
ARRB1,SMO,1.0
ARRB1,ARRB2,1.0
ARRB1,CSNK1A1,1.0
ARRB1,LDLRAP1,1.0
ARRB1,CFTR,1.0
ARRB1,DVL2,1.0
ARRB1,WASL,1.0
ARRB1,SYT1,1.0
ARRB1,ARPC1A,1.0
ARRB1,PACSIN2,1.0
ARRB1,LRP2,1.0
ARRB1,STAM2,1.0
ARRB1,WNT5A,1.0
ARRB1,SCARB2,1.0
ARRB1,SH3GL1,1.0
ARRB1,FNBP1L,1.0
ARRB1,RPS27A,1.0
ARRB1,CD3D,1.0
ARRB1,TACR1,1.0
ARRB1,UBB,1.0
ARRB1,ADRB2,1.0
ARRB1,IL7R,1.0
ARRB1,DAB2,1.0
ARRB1,BIN1,1.0
ARRB1,SNX18,1.0
ARRB1,SH3GL3,1.0
ARRB1,EPN2,1.0
ARRB1,SYT9,1.0
ARRB1,HGS,1.0
ARRB1,HIP1,1.0
ARRB1,UBQLN2,1.0
ARRB1,SYNJ2,1.0
ARRB1,AMPH,1.0
ARRB1,REPS2,1.0
ARRB1,AVPR2,1.0
ARRB1,SYT2,1.0
ARRB1,SYT11,1.0
ARRB1,DNAJC6,1.0
ARRB1,SLC2A8,1.0
ARRB1,SLC18A3,1.0
ARRB1,CTTN,1.0
ARRB1,STAM,1.0
ARRB1,KIAA0319,1.0
ARRB1,AVP,1.0
ARRB1,SYT8,1.0
ARRB1,GAPVD1,1.0
ARRB1,SH3KBP1,1.0
ARRB1,STON1,1.0
ARRB1,TF,1.0
ARRB1,AGFG1,1.0
ARRB1,UBA52,1.0
ARRB1,ARPC4,1.0
ARRB1,EPS15L1,1.0
ARRB1,CHRM2,1.0
ARRB1,SNAP91,1.0
ARRB1,EPN1,1.0
ARRB1,SYNJ1,1.0
ARRB1,FNBP1,1.0
ARRB1,AGTR1,1.0
ARRB1,CD3G,1.0
ARRB1,FZD4,1.0
ARRB1,PACSIN3,1.0
ARRB1,UBC,1.0
ARRB1,STON2,1.0
ARRB1,LDLR,1.0
ARRB1,PACSIN1,1.0
ARRB1,FGA,1.0
ARRB1,FGG,1.0
ARRB1,FN1,1.0
ARRB1,FGR,1.0
ARRB1,BLOC1S6,1.0
ARRB1,SH3D19,1.0
ARRB1,BLOC1S4,1.0
ARRB1,DTNBP1,1.0
ARRB1,PUM1,1.0
ARRB1,BLOC1S3,1.0
ARRB1,CLINT1,1.0
ARRB1,CCL11,1.0
ARRB1,F2,1.0
ARRB1,AGT,1.0
ARRB1,EDN1,1.0
ARRB1,CXCL12,1.0
ARRB1,CCL4,1.0
ARRB1,CSK,1.0
ARRB1,LYN,1.0
ARRB1,HCK,1.0
ARRB1,DTX4,1.0
ARRB1,RAF1,1.0
ARRB1,DTX1,1.0
ARRB1,MAP2K1,1.0
ARRB1,DTX2,1.0
ARRB1,ATG7,1.0
ARRB1,USP33,1.0
ARRB1,MAP2K4,1.0
ARRB1,CCR5,1.0
ARRB1,CXCR4,1.0
ARRB1,F2RL3,1.0
ARRB1,HTR2C,1.0
ARRB1,PTGER1,1.0
ARRB1,F2RL2,1.0
ARRB1,CHRM1,1.0
ARRB1,ADRA1B,1.0
ARRB1,P2RY2,1.0
ARRB1,GRK2,1.0
ARRB1,F2R,1.0
ARRB1,GRK5,1.0
ARRB1,GRK3,1.0
ARRB1,GNAS,1.0
ARRB1,ITGB3,1.0
ARRB1,AGTR2,1.0
ARRB1,GRK6,1.0
ARRB1,CCR3,1.0
ARRB1,CXCR1,1.0
ARRB1,CXCL8,1.0
ARRB1,CXCR2,1.0
ARRB1,MTG1,1.0
ARRB1,CXCL10,1.0
ARRB1,CXCR3,1.0
ARRB1,OPRM1,1.0
ARRB1,VWF,1.0
ARRB1,FGB,1.0
ARRB1,TENT4A,1.0
ARRB1,CLCN6,1.0
ARRB1,ZC3HAV1,1.0
ARRB1,PEBP1,1.0
ARRB1,ITGA2B,1.0
ARRB1,MAP2K2,1.0
ARRB1,GRK7,1.0
ARRB1,PAPSS1,1.0
ARRB1,BRAF,1.0
ARRB1,ARAF,1.0
ARRB1,IL17RD,1.0
ARRB1,AGGF1,1.0
ARRB1,AGTRAP,1.0
ARRB1,TRAK1,1.0
ARRB1,GRK1,1.0
ARRB1,TRIM24,1.0
ARRB1,FAM114A2,1.0
ARRB1,SND1,1.0
ARRB1,AGK,1.0
ARRB1,FXR1,1.0
ARRB1,QKI,1.0
ARRB1,YWHAB,1.0
ARRB1,CNKSR1,1.0
ARRB1,APBB1IP,1.0
ARRB1,CNKSR2,1.0
ARRB1,MPRIP,1.0
ARRB1,KDM7A,1.0
ARRB1,GRK4,1.0
ARRB1,KSR1,1.0
ARRB1,KSR2,1.0
ARRB1,ESRP1,1.0
ARRB1,FAM131B,1.0
