u,v,weight
DGCR14,ETS1,1.0
DGCR14,IRF1,1.0
DGCR14,JUND,1.0
DGCR14,LYST,1.0
DGCR14,NFYA,1.0
DGCR14,NFYB,1.0
DGCR14,NRF1,1.0
DGCR14,RAD21,1.0
DGCR14,SIX5,1.0
DGCR14,SMC3,1.0
DGCR14,SRF,1.0
DGCR2,ETS1,1.0
DGCR2,HMGN3,1.0
DGCR2,IRF1,1.0
DGCR2,SRF,1.0
DGCR2,YY1,1.0
DGCR6,NR3C1,1.0
DGCR6L,DTNBP1,1.0
DGCR6L,ETS1,1.0
DGCR6L,HMGN3,1.0
DGCR6L,IRF1,1.0
DGCR6L,KCNRG,1.0
DGCR6L,KRT15,1.0
DGCR6L,KRT19,1.0
DGCR6L,MBIP,1.0
DGCR6L,NECAB2,1.0
DGCR6L,ZBTB7A,1.0
DGCR6L,ZNF446,1.0
DGCR8,DHX9,1.0
DGCR8,DYRK4,1.0
DGCR8,E2F1,1.0
DGCR8,E2F4,1.0
DGCR8,E2F6,1.0
DGCR8,EPHA3,1.0
DGCR8,ETNK1,1.0
DGCR8,ETS1,1.0
DGCR8,FASTK,1.0
DGCR8,FGR,1.0
DGCR8,FOS,1.0
DGCR8,FOSL1,1.0
DGCR8,FUS,1.0
DGCR8,GATA2,1.0
DGCR8,GOLGA5,1.0
DGCR8,GRK5,1.0
DGCR8,GRK6,1.0
DGCR8,HDAC2,1.0
DGCR8,HMGN3,1.0
DGCR8,HNRNPH1,1.0
DGCR8,HNRNPR,1.0
DGCR8,HNRNPU,1.0
DGCR8,HSPA5,1.0
DGCR8,HSPA8,1.0
DGCR8,ILF3,1.0
DGCR8,IRF1,1.0
DGCR8,JUN,1.0
DGCR8,LIMK2,1.0
DGCR8,MAP3K7IP1,1.0
DGCR8,MAPK3,1.0
DGCR8,MAPK7,1.0
DGCR8,MAPKAPK5,1.0
DGCR8,MAX,1.0
DGCR8,MYC,1.0
DGCR8,NCL,1.0
DGCR8,NEK8,1.0
DGCR8,NFYA,1.0
DGCR8,NFYB,1.0
DGCR8,NPR2,1.0
DGCR8,NTRK3,1.0
DGCR8,PDK2,1.0
DGCR8,PIM2,1.0
DGCR8,PLK1,1.0
DGCR8,PRKAA2,1.0
DGCR8,PTK2,1.0
DGCR8,RIPK2,1.0
DGCR8,RNASEN,1.0
DGCR8,SCYL1,1.0
DGCR8,SETDB1,1.0
DGCR8,SIN3A,1.0
DGCR8,SIRT6,1.0
DGCR8,SMARCA4,1.0
DGCR8,SMARCB1,1.0
DGCR8,SNF1LK,1.0
DGCR8,SP1,1.0
DGCR8,SP2,1.0
DGCR8,STAT1,1.0
DGCR8,STAT2,1.0
DGCR8,STK10,1.0
DGCR8,STK16,1.0
DGCR8,TAF1,1.0
DGCR8,TFG,1.0
DGCR8,TNIK,1.0
DGCR8,TRIM28,1.0
DGCR8,TYRO3,1.0
DGCR8,ZNF263,1.0
DGKA,IL2,1.0
DGKB,KRT31,1.0
DGKB,LIPA,1.0
DGKB,LIPC,1.0
DGKB,LIPF,1.0
DGKB,LIPG,1.0
DGKB,PCDHB5,1.0
DGKB,PLCB1,1.0
DGKB,PLCB2,1.0
DGKB,PLCB3,1.0
DGKB,PLCB4,1.0
DGKB,PLCD3,1.0
DGKB,PLCD4,1.0
DGKB,PLCE1,1.0
DGKB,PLCG1,1.0
DGKB,PLCG2,1.0
DGKB,PLCZ1,1.0
DGKB,PNLIP,1.0
DGKB,PNLIPRP1,1.0
DGKB,PNPLA3,1.0
DGKB,PPAP2A,1.0
DGKB,PPAP2C,1.0
DGKD,DGKH,1.0
DGKD,HAX1,1.0
DGKD,IGSF21,1.0
DGKD,LIPA,1.0
DGKD,LIPC,1.0
DGKD,LIPF,1.0
DGKD,LIPG,1.0
DGKD,PLCB1,1.0
DGKD,PLCB2,1.0
DGKD,PLCB3,1.0
DGKD,PLCB4,1.0
DGKD,PLCD3,1.0
DGKD,PLCD4,1.0
DGKD,PLCE1,1.0
DGKD,PLCG1,1.0
DGKD,PLCG2,1.0
DGKD,PLCZ1,1.0
DGKD,PNLIP,1.0
DGKD,PNLIPRP1,1.0
DGKD,PNPLA3,1.0
DGKD,PPAP2A,1.0
DGKD,PPAP2C,1.0
DGKE,LIPA,1.0
DGKE,LIPC,1.0
DGKE,LIPF,1.0
DGKE,LIPG,1.0
DGKE,NUDC,1.0
DGKE,NUF2,1.0
DGKE,PAICS,1.0
DGKE,PDHA1,1.0
DGKE,PLCB1,1.0
DGKE,PLCB2,1.0
DGKE,PLCB3,1.0
DGKE,PLCB4,1.0
DGKE,PLCD3,1.0
DGKE,PLCD4,1.0
DGKE,PLCE1,1.0
DGKE,PLCG1,1.0
DGKE,PLCG2,1.0
DGKE,PLCZ1,1.0
DGKE,PNLIP,1.0
DGKE,PNLIPRP1,1.0
DGKE,PNPLA3,1.0
DGKE,PPAP2A,1.0
DGKE,PPAP2C,1.0
DGKE,SET,1.0
DGKG,LIPA,1.0
DGKG,LIPC,1.0
DGKG,LIPF,1.0
DGKG,LIPG,1.0
DGKG,PLCB1,1.0
DGKG,PLCB2,1.0
DGKG,PLCB3,1.0
DGKG,PLCB4,1.0
DGKG,PLCD3,1.0
DGKG,PLCD4,1.0
DGKG,PLCE1,1.0
DGKG,PLCG1,1.0
DGKG,PLCG2,1.0
DGKG,PLCZ1,1.0
DGKG,PNLIP,1.0
DGKG,PNLIPRP1,1.0
DGKG,PNPLA3,1.0
DGKG,PPAP2A,1.0
DGKG,PPAP2C,1.0
DGKH,LIPA,1.0
DGKH,LIPC,1.0
DGKH,LIPF,1.0
DGKH,LIPG,1.0
DGKH,PLCB1,1.0
DGKH,PLCB2,1.0
DGKH,PLCB3,1.0
DGKH,PLCB4,1.0
DGKH,PLCD3,1.0
DGKH,PLCD4,1.0
DGKH,PLCE1,1.0
DGKH,PLCG1,1.0
DGKH,PLCG2,1.0
DGKH,PLCZ1,1.0
DGKH,PNLIP,1.0
DGKH,PNLIPRP1,1.0
DGKH,PNPLA3,1.0
DGKH,PPAP2A,1.0
DGKH,PPAP2C,1.0
DGKI,LIPA,1.0
DGKI,LIPC,1.0
DGKI,LIPF,1.0
DGKI,LIPG,1.0
DGKI,PLCB1,1.0
DGKI,PLCB2,1.0
DGKI,PLCB3,1.0
DGKI,PLCB4,1.0
DGKI,PLCD3,1.0
DGKI,PLCD4,1.0
DGKI,PLCE1,1.0
DGKI,PLCG1,1.0
DGKI,PLCG2,1.0
DGKI,PLCZ1,1.0
DGKI,PNLIP,1.0
DGKI,PNLIPRP1,1.0
DGKI,PNPLA3,1.0
DGKI,PPAP2A,1.0
DGKI,PPAP2C,1.0
DGKQ,KDM5B,1.0
DGKQ,RHOA,1.0
DGKZ,E2F1,1.0
DGKZ,GRINL1A,1.0
DGKZ,HRAS,1.0
DGKZ,LIPA,1.0
DGKZ,LIPC,1.0
DGKZ,LIPF,1.0
DGKZ,LIPG,1.0
DGKZ,PARD6A,1.0
DGKZ,PIK3CA,1.0
DGKZ,PLCB1,1.0
DGKZ,PLCB2,1.0
DGKZ,PLCB3,1.0
DGKZ,PLCB4,1.0
DGKZ,PLCD3,1.0
DGKZ,PLCD4,1.0
DGKZ,PLCE1,1.0
DGKZ,PLCG1,1.0
DGKZ,PLCG2,1.0
DGKZ,PLCZ1,1.0
DGKZ,PNLIP,1.0
DGKZ,PNLIPRP1,1.0
DGKZ,PNPLA3,1.0
DGKZ,PPAP2A,1.0
DGKZ,PPAP2C,1.0
DGKZ,RASGRP1,1.0
DGKZ,SAT1,1.0
DGKZ,SNTA1,1.0
DGKZ,SNTB1,1.0
DGKZ,SNTB2,1.0
DGKZ,VHL,1.0
DGUOK,GUK1,1.0
DGUOK,ITPA,1.0
DGUOK,NT5C,1.0
DGUOK,NT5C1A,1.0
DGUOK,NT5C1B,1.0
DGUOK,NT5C2,1.0
DGUOK,NT5C3,1.0
DGUOK,NT5E,1.0
DGUOK,NT5M,1.0
DHCR24,DHCR7,1.0
DHCR24,FOXA1,1.0
DHCR24,FOXA2,1.0
DHCR24,LSS,1.0
DHCR24,SOAT1,1.0
DHCR24,SOAT2,1.0
DHCR24,SREBF1,1.0
DHCR24,TAF1,1.0
DHCR7,FADS1,1.0
DHCR7,NDN,1.0
DHCR7,SC5DL,1.0
DHCR7,SOAT1,1.0
DHCR7,SOAT2,1.0
DHCR7,SREBF1,1.0
DHCR7,TOR1A,1.0
DHCR7,UBC,1.0
DHCR7,ZEB1,1.0
DHDDS,E2F6,1.0
DHDDS,IRF1,1.0
DHDDS,LOX,1.0
DHDDS,MAX,1.0
DHDDS,ND1,1.0
DHDDS,NPC2,1.0
DHDDS,USF1,1.0
DHDDS,USF2,1.0
DHDH,EPHX1,1.0
DHFR,FKBP1A,1.0
DHFR,FPGS,1.0
DHFR,FTCD,1.0
DHFR,GART,1.0
DHFR,GGH,1.0
DHFR,HSPD1,1.0
DHFR,MDM2,1.0
DHFR,MTFMT,1.0
DHFR,MTHFD1,1.0
DHFR,MTHFD1L,1.0
DHFR,MTR,1.0
DHFR,RXRA,1.0
DHFR,SHMT1,1.0
DHFR,SHMT2,1.0
DHFR,TCF12,1.0
DHFR,THBS1,1.0
DHFR,TP53,1.0
DHFR,TYMS,1.0
DHFR,UBC,1.0
DHFRL1,ZBTB33,1.0
DHH,HHIP,1.0
DHH,PTCH2,1.0
DHODH,UMPS,1.0
DHPS,EIF5A2,1.0
DHPS,NIF3L1,1.0
DHPS,NUDT18,1.0
DHPS,RPL9,1.0
DHPS,SRRM2,1.0
DHPS,USF2,1.0
DHPS,YY1,1.0
DHRS1,DHRS3,1.0
DHRS1,DHRS7,1.0
DHRS1,DHRSX,1.0
DHRS1,ECHS1,1.0
DHRS1,EHHADH,1.0
DHRS1,EP300,1.0
DHRS1,ESCO1,1.0
DHRS1,ESCO2,1.0
DHRS1,ESRRA,1.0
DHRS1,FOSL2,1.0
DHRS1,HADHA,1.0
DHRS1,HNF4A,1.0
DHRS1,HNF4G,1.0
DHRS1,JUND,1.0
DHRS1,KAT6A,1.0
DHRS1,KAT6B,1.0
DHRS1,LCLAT1,1.0
DHRS1,MDFI,1.0
DHRS1,NAA10,1.0
DHRS1,NAA20,1.0
DHRS1,NAT6,1.0
DHRS1,NR3C1,1.0
DHRS1,PLSCR1,1.0
DHRS1,PNPLA3,1.0
DHRS1,PPARGC1A,1.0
DHRS1,RAD21,1.0
DHRS1,SIN3A,1.0
DHRS1,SREBF1,1.0
DHRS1,TCF12,1.0
DHRS1,YOD1,1.0
DHRS1,ZNF274,1.0
DHRS12,H3F3A,1.0
DHRS13,E2F1,1.0
DHRS13,EGR1,1.0
DHRS13,RAD21,1.0
DHRS13,STAT3,1.0
DHRS2,EP300,1.0
DHRS2,ESRRA,1.0
DHRS2,FOSL2,1.0
DHRS2,FOXA1,1.0
DHRS2,FOXA2,1.0
DHRS2,HDAC2,1.0
DHRS2,HNF4A,1.0
DHRS2,HNF4G,1.0
DHRS2,HSF1,1.0
DHRS2,IRF3,1.0
DHRS2,JUND,1.0
DHRS2,MAFF,1.0
DHRS2,MAFK,1.0
DHRS2,MYC,1.0
DHRS2,NR3C1,1.0
DHRS2,NRF1,1.0
DHRS2,PPARGC1A,1.0
DHRS2,RAD21,1.0
DHRS2,RXRA,1.0
DHRS2,SIN3A,1.0
DHRS2,SP1,1.0
DHRS2,SREBF1,1.0
DHRS2,SREBF2,1.0
DHRS2,SRF,1.0
DHRS2,TBP,1.0
DHRS2,TCF12,1.0
DHRS2,TCF4,1.0
DHRS2,ZBTB33,1.0
DHRS2,ZNF274,1.0
DHRS3,DHRS7,1.0
DHRS3,DHRSX,1.0
DHRS3,ECHS1,1.0
DHRS3,EHHADH,1.0
DHRS3,ESCO1,1.0
DHRS3,ESCO2,1.0
DHRS3,FOXA1,1.0
DHRS3,FOXA2,1.0
DHRS3,HADHA,1.0
DHRS3,HNF4A,1.0
DHRS3,KAT6A,1.0
DHRS3,KAT6B,1.0
DHRS3,LCLAT1,1.0
DHRS3,NAA10,1.0
DHRS3,NAA20,1.0
DHRS3,NAT6,1.0
DHRS3,PNPLA3,1.0
DHRS3,YOD1,1.0
DHRS4,RAD21,1.0
DHRS4,RICTOR,1.0
DHRS4L1,RAD21,1.0
DHRS4L1,TCF4,1.0
DHRS7,DHRSX,1.0
DHRS7,ECHS1,1.0
DHRS7,EHHADH,1.0
DHRS7,ESCO1,1.0
DHRS7,ESCO2,1.0
DHRS7,HADHA,1.0
DHRS7,KAT6A,1.0
DHRS7,KAT6B,1.0
DHRS7,LCLAT1,1.0
DHRS7,NAA10,1.0
DHRS7,NAA20,1.0
DHRS7,NAT6,1.0
DHRS7,PNPLA3,1.0
DHRS7,YOD1,1.0
DHRSX,ECHS1,1.0
DHRSX,EHHADH,1.0
DHRSX,ESCO1,1.0
DHRSX,ESCO2,1.0
DHRSX,HADHA,1.0
DHRSX,KAT6A,1.0
DHRSX,KAT6B,1.0
DHRSX,LCLAT1,1.0
DHRSX,NAA10,1.0
DHRSX,NAA20,1.0
DHRSX,NAT6,1.0
DHRSX,PNPLA3,1.0
DHRSX,YOD1,1.0
DHX15,HDAC5,1.0
DHX15,MYC,1.0
DHX15,PIN1,1.0
DHX15,PRPF40A,1.0
DHX15,RNU11,1.0
DHX15,RNU12-2P,1.0
DHX15,SF3A2,1.0
DHX15,TADA2A,1.0
DHX15,TAF10,1.0
DHX15,TOPORS,1.0
DHX15,UBC,1.0
DHX15,WBP4,1.0
DHX15,YWHAB,1.0
DHX15,YWHAG,1.0
DHX16,RAD21,1.0
DHX16,SRRM1,1.0
DHX16,SRRM2,1.0
DHX16,TADA2A,1.0
DHX29,DYRK2,1.0
DHX29,EFNA3,1.0
DHX29,FGFR4,1.0
DHX29,FGR,1.0
DHX29,GOLGA5,1.0
DHX29,GRK5,1.0
DHX29,HIPK1,1.0
DHX29,KSR2,1.0
DHX29,MAP3K13,1.0
DHX29,NEK10,1.0
DHX29,NPR2,1.0
DHX29,PAK4,1.0
DHX29,PFTK2,1.0
DHX29,PISD,1.0
DHX29,PRKACA,1.0
DHX29,PRKACG,1.0
DHX29,PRKCZ,1.0
DHX29,PRKX,1.0
DHX29,PTK2,1.0
DHX29,RPS6KA6,1.0
DHX29,STK10,1.0
DHX29,TNNI3K,1.0
DHX29,TSSK6,1.0
DHX29,TTK,1.0
DHX29,WNT2,1.0
DHX30,H2AFX,1.0
DHX30,HDAC1,1.0
DHX30,HDAC3,1.0
DHX30,ICT1,1.0
DHX30,MYBBP1A,1.0
DHX30,NCOR1,1.0
DHX30,NEDD4,1.0
DHX30,NR2E3,1.0
DHX30,PRKX,1.0
DHX30,RBBP4,1.0
DHX30,RBBP7,1.0
DHX30,RBL1,1.0
DHX30,SIN3A,1.0
DHX30,TBL3,1.0
DHX32,FAM48A,1.0
DHX32,IRF3,1.0
DHX32,JUN,1.0
DHX32,KAT2A,1.0
DHX32,NRF1,1.0
DHX32,NTRK2,1.0
DHX32,STK4,1.0
DHX32,ZZZ3,1.0
DHX33,TERF2,1.0
DHX33,USP36,1.0
DHX34,MAX,1.0
DHX34,MYC,1.0
DHX34,NRF1,1.0
DHX34,POLA2,1.0
DHX35,EBF1,1.0
DHX35,MAX,1.0
DHX35,NR2C2,1.0
DHX35,TFAP2C,1.0
DHX35,USF1,1.0
DHX35,USF2,1.0
DHX36,GSK3B,1.0
DHX36,ILK,1.0
DHX36,PANK2,1.0
DHX36,PARVA,1.0
DHX36,PRKAB1,1.0
DHX36,RICTOR,1.0
DHX37,TERF2,1.0
DHX38,PPP4C,1.0
DHX38,RNPS1,1.0
DHX38,USP39,1.0
DHX38,YY1,1.0
DHX40,E2F6,1.0
DHX40,G3BP1,1.0
DHX40,MAFK,1.0
DHX40,MAX,1.0
DHX40,MYC,1.0
DHX40,TERF2,1.0
DHX57,LYAR,1.0
DHX57,NR2C2,1.0
DHX58,ENTPD7,1.0
DHX58,EP400,1.0
DHX58,ERCC2,1.0
DHX58,ERCC3,1.0
DHX58,GCH1,1.0
DHX58,IFIH1,1.0
DHX58,MOV10L1,1.0
DHX58,NUDT8,1.0
DHX58,RAD54B,1.0
DHX58,RAD54L,1.0
DHX58,RUVBL2,1.0
DHX58,SI,1.0
DHX58,SKIV2L2,1.0
DHX58,SMARCA2,1.0
DHX58,SMARCA5,1.0
DHX58,SNRNP200,1.0
DHX58,STAT1,1.0
DHX58,STAT2,1.0
DHX8,ELF1,1.0
DHX8,FOXA1,1.0
DHX8,GABPA,1.0
DHX8,NANOG,1.0
DHX8,NR2C2,1.0
DHX8,RAD21,1.0
DHX8,SMC3,1.0
DHX8,SP2,1.0
DHX8,USP12,1.0
DHX9,E2F1,1.0
DHX9,EWSR1,1.0
DHX9,GEMIN4,1.0
DHX9,GTF2B,1.0
DHX9,H2AFX,1.0
DHX9,HDAC5,1.0
DHX9,HDLBP,1.0
DHX9,HINFP,1.0
DHX9,HNRNPC,1.0
DHX9,JUN,1.0
DHX9,KHDRBS1,1.0
DHX9,LYAR,1.0
DHX9,MBD2,1.0
DHX9,MEPCE,1.0
DHX9,NOP56,1.0
DHX9,NXF1,1.0
DHX9,PHF1,1.0
DHX9,PRKDC,1.0
DHX9,PRMT1,1.0
DHX9,PRPF40A,1.0
DHX9,RELA,1.0
DHX9,SIP1,1.0
DHX9,SMN1,1.0
DHX9,SND1,1.0
DHX9,TBP,1.0
DHX9,TOP1,1.0
DHX9,TOP2A,1.0
DHX9,UBC,1.0
DHX9,UBE2I,1.0
DHX9,WRN,1.0
DHX9,XRCC5,1.0
DHX9,XRCC6,1.0
DHX9,YWHAQ,1.0
DIABLO,LTBR,1.0
DIABLO,NAIP,1.0
DIABLO,NEK6,1.0
DIABLO,RPS6KB1,1.0
DIABLO,TBK1,1.0
DIABLO,TNFSF14,1.0
DIABLO,TRAF2,1.0
DIABLO,TYK2,1.0
DIABLO,UBC,1.0
DIABLO,USP13,1.0
DIABLO,XIAP,1.0
DIAPH1,EGR1,1.0
DIAPH1,ELF1,1.0
DIAPH1,GAS7,1.0
DIAPH1,MYC,1.0
DIAPH1,NEDD4,1.0
DIAPH1,PRPF40A,1.0
DIAPH1,RHOA,1.0
DIAPH1,SRGAP2,1.0
DIAPH1,TCERG1,1.0
DIAPH1,THAP1,1.0
DIAPH1,WBP4,1.0
DIAPH1,XPO6,1.0
DIAPH2,RHOD,1.0
DIAPH2,TCERG1,1.0
DIAPH2,TCF4,1.0
DIAPH3,E2F4,1.0
DIAPH3,HDAC6,1.0
DIAPH3,NCKIPSD,1.0
DIAPH3,PBX3,1.0
DIAPH3,SIRT1,1.0
DIAPH3,UBC,1.0
DICER1,EIF2C1,1.0
DICER1,EIF2C2,1.0
DICER1,EIF2C3,1.0
DICER1,EIF2C4,1.0
DICER1,PIWIL2,1.0
DICER1,PIWIL3,1.0
DICER1,PIWIL4,1.0
DICER1,STAT3,1.0
DICER1,USP49,1.0
DIDO1,DVL3,1.0
DIDO1,EGR1,1.0
DIDO1,ELF1,1.0
DIDO1,HNF4A,1.0
DIDO1,HNF4G,1.0
DIDO1,HNRNPK,1.0
DIDO1,MAFF,1.0
DIDO1,MAFK,1.0
DIDO1,NRF1,1.0
DIDO1,SP2,1.0
DIDO1,SRSF1,1.0
DIDO1,WWP1,1.0
DIDO1,WWP2,1.0
DIMT1L,MYC,1.0
DIMT1L,USP42,1.0
DIO2,RBX1,1.0
DIO2,TCEB1,1.0
DIO2,TCEB2,1.0
DIO2,UBC,1.0
DIO2,UBE2G1,1.0
DIO2,USP20,1.0
DIO2,USP33,1.0
DIO2,WSB1,1.0
DIO3,PRMT5,1.0
DIO3,PRMT7,1.0
DIP2A,E2F1,1.0
DIP2B,RAD21,1.0
DIP2B,SETDB1,1.0
DIP2B,SMC3,1.0
DIP2B,SQSTM1,1.0
DIP2C,PCBD1,1.0
DIRAS2,ZNF263,1.0
DIRC3,RAD21,1.0
DIS3,ZBTB17,1.0
DIS3L,E2F1,1.0
DIS3L,NEK6,1.0
DIS3L2,FEZ1,1.0
DIS3L2,NR2C2,1.0
DIS3L2,VIM,1.0
DISC1,EIF3A,1.0
DISC1,EIF3H,1.0
DISC1,FEZ1,1.0
DISC1,IMMT,1.0
DISC1,ITSN1,1.0
DISC1,KCNQ5,1.0
DISC1,KIAA1377,1.0
DISC1,MAP1A,1.0
DISC1,MYO1A,1.0
DISC1,NDEL1,1.0
DISC1,RANBP9,1.0
DISC1,RASSF7,1.0
DISC1,SPTBN4,1.0
DISC1,SYNE1,1.0
DISC1,TRAF3IP1,1.0
DISC1,YWHAG,1.0
DISC2,STAT3,1.0
DISP1,SHH,1.0
DISP2,REST,1.0
DISP2,SHH,1.0
DKC1,EEF1G,1.0
DKC1,EIF3F,1.0
DKC1,LYPLA2,1.0
DKC1,SSR1,1.0
DKC1,TERC,1.0
DKC1,TERF2,1.0
DKC1,WDR48,1.0
DKFZP434H168,REST,1.0
DKFZP434I0714,ELF1,1.0
DKFZP434I0714,SPI1,1.0
DKFZP434K028,EBF1,1.0
DKFZP686I15217,ELK4,1.0
DKFZP686I15217,GATA1,1.0
DKFZP686I15217,GATA2,1.0
DKFZP686I15217,JUND,1.0
DKFZP686I15217,SRF,1.0
DKFZP686I15217,STAT1,1.0
DKFZP686I15217,TAL1,1.0
DKFZP686I15217,ZNF263,1.0
DKFZP686O24166,RYK,1.0
DKFZP761E198,KCNRG,1.0
DKFZP761E198,PDLIM7,1.0
DKFZP779M0652,RAD21,1.0
DKK1,FOS,1.0
DKK1,GATA2,1.0
DKK1,JUN,1.0
DKK1,JUND,1.0
DKK1,KREMEN1,1.0
DKK1,KREMEN2,1.0
DKK1,LRP6,1.0
DKK1,MDFI,1.0
DKK1,TCF4,1.0
DKKL1,EGR1,1.0
DKKL1,IRF1,1.0
DKKL1,SCFD1,1.0
DLAT,DLD,1.0
DLAT,DLST,1.0
DLAT,FASN,1.0
DLAT,HADHB,1.0
DLAT,HMGCL,1.0
DLAT,HMGCS1,1.0
DLAT,HMGCS2,1.0
DLAT,HSD3B7,1.0
DLAT,MLYCD,1.0
DLAT,PDHA1,1.0
DLAT,PDHA2,1.0
DLAT,PDHB,1.0
DLAT,PDHX,1.0
DLAT,PDK1,1.0
DLAT,PDK2,1.0
DLAT,PDK3,1.0
DLAT,RDH11,1.0
DLAT,RDH12,1.0
DLAT,RDH13,1.0
DLAT,RDH14,1.0
DLC1,WWC1,1.0
DLD,DLST,1.0
DLD,GLDC,1.0
DLD,NRF1,1.0
DLD,OGDH,1.0
DLD,OGDHL,1.0
DLD,PDHA1,1.0
DLD,PDHA2,1.0
DLD,PDHB,1.0
DLD,PSMD4,1.0
DLD,UBC,1.0
DLEU1,EEF1A1,1.0
DLEU1,EEF1G,1.0
DLEU1,GDF9,1.0
DLEU1,KAT5,1.0
DLEU1,KIAA1377,1.0
DLEU1,MED31,1.0
DLEU1,NRF1,1.0
DLEU1,PSMA1,1.0
DLEU1,SETDB1,1.0
DLEU1,SHMT1,1.0
DLEU1,TLE1,1.0
DLEU1,TP53,1.0
DLEU1,TUBB2C,1.0
DLEU1,UBR1,1.0
DLEU1,UTP14A,1.0
DLG1,DLG4,1.0
DLG1,DLGAP1,1.0
DLG1,EPB41,1.0
DLG1,ERBB4,1.0
DLG1,EZR,1.0
DLG1,GPR124,1.0
DLG1,GRIA1,1.0
DLG1,GRIK2,1.0
DLG1,GRIN2A,1.0
DLG1,GRIN2B,1.0
DLG1,GUCY1A2,1.0
DLG1,KCNA3,1.0
DLG1,KCNA4,1.0
DLG1,KCNA5,1.0
DLG1,KCNJ12,1.0
DLG1,KCNJ2,1.0
DLG1,KCNJ4,1.0
DLG1,KCNJ6,1.0
DLG1,KIF13B,1.0
DLG1,LCK,1.0
DLG1,LIN7A,1.0
DLG1,LIN7C,1.0
DLG1,LRRC1,1.0
DLG1,MARCH2,1.0
DLG1,TJAP1,1.0
DLG1,UBC,1.0
DLG1,UBE3A,1.0
DLG2,DLG4,1.0
DLG2,DLGAP1,1.0
DLG2,DYNLL1,1.0
DLG2,DYNLL2,1.0
DLG2,ERBB4,1.0
DLG2,GRIN2A,1.0
DLG2,GRIN2B,1.0
DLG2,GUCY1A2,1.0
DLG2,KCNA4,1.0
DLG2,KCNJ12,1.0
DLG2,KCNJ4,1.0
DLG2,LRP2,1.0
DLG2,NLGN1,1.0
DLG2,NLGN2,1.0
DLG2,NLGN3,1.0
DLG2,NOS1,1.0
DLG2,SEMA4C,1.0
DLG3,DLG4,1.0
DLG3,DLGAP1,1.0
DLG3,ERBB4,1.0
DLG3,EXOC3,1.0
DLG3,EXOC4,1.0
DLG3,EXOC7,1.0
DLG3,GDA,1.0
DLG3,GRIK2,1.0
DLG3,GRIK5,1.0
DLG3,GRIN2A,1.0
DLG3,GRIN2B,1.0
DLG3,GRIN2C,1.0
DLG3,GUCY1A2,1.0
DLG3,HIST1H2BC,1.0
DLG3,KCNJ12,1.0
DLG3,KLHDC3,1.0
DLG3,KRT31,1.0
DLG3,KRT34,1.0
DLG3,KRT35,1.0
DLG3,KRT82,1.0
DLG3,KRT85,1.0
DLG3,LRP2,1.0
DLG3,NLGN1,1.0
DLG3,NLGN2,1.0
DLG3,NLGN3,1.0
DLG3,PTK2B,1.0
DLG3,S100A3,1.0
DLG3,SEMA4C,1.0
DLG3,SYNGAP1,1.0
DLG3,TFAP2C,1.0
DLG4,DLGAP1,1.0
DLG4,DLGAP2,1.0
DLG4,DLGAP3,1.0
DLG4,DLGAP4,1.0
DLG4,DYNLL1,1.0
DLG4,DYNLL2,1.0
DLG4,ERBB2,1.0
DLG4,ERBB4,1.0
DLG4,ESR1,1.0
DLG4,EXOC4,1.0
DLG4,FYN,1.0
DLG4,FZD1,1.0
DLG4,FZD2,1.0
DLG4,FZD4,1.0
DLG4,FZD7,1.0
DLG4,GRIA2,1.0
DLG4,GRIA3,1.0
DLG4,GRIK1,1.0
DLG4,GRIK2,1.0
DLG4,GRIK5,1.0
DLG4,GRIN2A,1.0
DLG4,GRIN2B,1.0
DLG4,GRIN2C,1.0
DLG4,GUCY1A2,1.0
DLG4,HGS,1.0
DLG4,HTR2A,1.0
DLG4,HTR2C,1.0
DLG4,KCNA1,1.0
DLG4,KCNA2,1.0
DLG4,KCNA4,1.0
DLG4,KCNA5,1.0
DLG4,KCND2,1.0
DLG4,KCNJ12,1.0
DLG4,KCNJ2,1.0
DLG4,KCNJ4,1.0
DLG4,KIF13B,1.0
DLG4,LGI1,1.0
DLG4,LIN7A,1.0
DLG4,LIN7B,1.0
DLG4,LRP1,1.0
DLG4,LRP2,1.0
DLG4,LRP8,1.0
DLG4,LRRC1,1.0
DLG4,LRRC7,1.0
DLG4,MAP1A,1.0
DLG4,MAP3K10,1.0
DLG4,MAP3K11,1.0
DLG4,NLGN1,1.0
DLG4,NLGN2,1.0
DLG4,NLGN3,1.0
DLG4,NLGN4X,1.0
DLG4,NOS1,1.0
DLG4,PARK2,1.0
DLG4,PRKCA,1.0
DLG4,PTK2B,1.0
DLG4,PTPRG,1.0
DLG4,SEMA4C,1.0
DLG4,SHANK2,1.0
DLG4,SYNGAP1,1.0
DLG5,DLST,1.0
DLG5,PFN1,1.0
DLG5,SORBS3,1.0
DLG5,TERF1,1.0
DLG5,UBC,1.0
DLGAP1,DYNLL1,1.0
DLGAP1,DYNLL2,1.0
DLGAP1,GRB2,1.0
DLGAP1,GRIN2A,1.0
DLGAP1,MYO5A,1.0
DLGAP1,SHANK1,1.0
DLGAP1,SHANK2,1.0
DLGAP1,SHANK3,1.0
DLGAP1,SORBS2,1.0
DLGAP1,UBC,1.0
DLGAP2,SHANK2,1.0
DLGAP2,SHANK3,1.0
DLGAP3,SHANK2,1.0
DLGAP3,SHANK3,1.0
DLGAP4,E2F6,1.0
